"Order Date","Customer Name","State","Category","Sub-Category","Product Name","Sales","Quantity","Profit"
"2014-07-26","Carl Ludwig","Illinois","Office Supplies","Storage","Belkin 19"" Vented Equipment Shelf, Black",123.552,3,-29.3436
"2016-02-22","Paul Van Hugh","Wisconsin","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers",490.32,9,137.2896
"2016-03-13","Liz Thompson","Texas","Office Supplies","Paper","TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,24.528
"2016-03-13","Liz Thompson","Texas","Office Supplies","Binders","Insertable Tab Indexes For Data Binders",1.272,2,-2.1624
"2016-03-13","Liz Thompson","Texas","Furniture","Tables","Hon Non-Folding Utility Tables",557.585,5,0
"2017-12-02","Alice McCarthy","California","Office Supplies","Binders","3-ring staple pack",9.024,6,3.1584
"2017-12-02","Alice McCarthy","California","Office Supplies","Binders","Satellite Sectional Post Binders",69.456,2,22.5732
"2017-12-02","Alice McCarthy","California","Office Supplies","Paper","Wirebound Message Book, 4 per Page",10.86,2,5.3214
"2017-12-02","Alice McCarthy","California","Office Supplies","Appliances","Fellowes Advanced Computer Series Surge Protectors",79.47,3,22.2516
"2017-12-02","Alice McCarthy","California","Office Supplies","Art","Prang Dustless Chalk Sticks",10.08,6,5.04
"2015-08-31","Scott Cohen","California","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,200.9546
"2015-08-31","Scott Cohen","California","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers",137.24,5,46.3185
"2015-08-31","Scott Cohen","California","Technology","Accessories","Memorex Micro Travel Drive 32 GB",36.51,1,15.6993
"2015-08-31","Scott Cohen","California","Technology","Machines","Lexmark S315 Color Inkjet Printer",239.976,3,80.9919
"2014-03-17","Christine Phan","New York","Furniture","Tables","Bretford Rectangular Conference Table Tops",1579.746,7,-447.5947
"2014-03-17","Christine Phan","New York","Furniture","Tables","Balt Solid Wood Round Tables",1071.576,4,-553.6476
"2014-03-17","Christine Phan","New York","Furniture","Tables","Hon 30"" x 60"" Table with Locking Drawer",613.908,3,-122.7816
"2014-03-17","Christine Phan","New York","Office Supplies","Paper","Xerox 1926",34.86,7,16.3842
"2014-03-17","Christine Phan","New York","Office Supplies","Paper","Xerox 1918",155.04,4,75.9696
"2017-04-16","Roy Franz�sisch","Ohio","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal",13.71,5,-10.054
"2016-03-13","Adam Bellavance","Virginia","Furniture","Furnishings","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,40.9216
"2016-03-13","Adam Bellavance","Virginia","Office Supplies","Appliances","Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,44.8896
"2016-03-13","Adam Bellavance","Virginia","Office Supplies","Binders","Ibico Covers for Plastic or Wire Binding Elements",46,4,20.7
"2014-11-24","Erica Hackney","California","Furniture","Chairs","Global Leather & Oak Executive Chair, Burgundy",120.712,1,-18.1068
"2017-02-10","Michael Nguyen","Maryland","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)",23.12,4,11.3288
"2016-09-23","Kelly Lampkin","Ohio","Furniture","Furnishings","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,-26.6352
"2016-09-23","Kelly Lampkin","Ohio","Office Supplies","Art","Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.307
"2017-07-07","Michael Paige","Rhode Island","Technology","Accessories","Hypercom P1300 Pinpad",252,4,93.24
"2016-07-07","Barry Franz�sisch","Illinois","Furniture","Furnishings","Flat Face Poster Frame",60.288,8,-27.1296
"2016-07-07","Barry Franz�sisch","Illinois","Office Supplies","Fasteners","Acco Hot Clips Clips to Go",2.632,1,0.8225
"2016-07-07","Barry Franz�sisch","Illinois","Office Supplies","Paper","Tops Wirebound Message Log Books",23.688,9,7.6986
"2016-07-07","Barry Franz�sisch","Illinois","Furniture","Chairs","Global Ergonomic Managers Chair",253.372,2,-14.4784
"2017-01-24","Theone Pippenger","Georgia","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere",5.67,3,0.1134
"2014-08-19","Maxwell Schwartz","Ohio","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine",76.776,4,-58.8616
"2014-08-19","Maxwell Schwartz","Ohio","Office Supplies","Supplies","Acme Kleencut Forged Steel Scissors",9.184,2,1.148
"2015-12-06","Katherine Murray","California","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5,15.065
"2016-05-06","Brad Eason","Ohio","Office Supplies","Fasteners","Advantus T-Pin Paper Clips",7.216,2,1.7138
"2016-05-06","Brad Eason","Ohio","Office Supplies","Paper","Xerox 1951",49.568,2,15.49
"2016-05-06","Brad Eason","Ohio","Furniture","Furnishings","DAX Solid Wood Frames",54.712,7,11.6263
"2017-03-25","Christina VanderZanden","California","Office Supplies","Appliances","Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors",176.04,4,45.7704
"2017-03-25","Christina VanderZanden","California","Office Supplies","Art","Staples in misc. colors",16.02,9,4.4856
"2017-03-25","Christina VanderZanden","California","Office Supplies","Binders","Avery Arch Ring Binders",185.92,4,62.748
"2017-03-25","Christina VanderZanden","California","Technology","Phones","Clearsounds A400",211.168,4,15.8376
"2017-03-25","Christina VanderZanden","California","Technology","Copiers","Hewlett Packard 310 Color Digital Copier",479.984,2,59.998
"2015-12-12","Dennis Kane","California","Office Supplies","Fasteners","Staples",7.86,2,3.6156
"2015-12-12","Dennis Kane","California","Office Supplies","Binders","Recycled Premium Regency Composition Covers",24.448,2,8.8624
"2015-12-06","Speros Goranitis","New York","Office Supplies","Paper","Xerox 219",6.48,1,3.1104
"2015-12-06","Speros Goranitis","New York","Office Supplies","Paper","Xerox 1903",41.86,7,20.5114
"2015-12-06","Speros Goranitis","New York","Technology","Accessories","Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black)",1619.91,9,97.1946
"2015-12-06","Speros Goranitis","New York","Furniture","Furnishings","Seth Thomas 14"" Day/Date Wall Clock",113.92,4,42.1504
"2016-03-17","Christine Sundaresam","Massachusetts","Office Supplies","Art","Newell 345",39.68,2,10.3168
"2015-11-14","Patrick Jones","New York","Technology","Accessories","Imation�Clip USB�flash drive�- 8 GB",37.6,2,2.256
"2015-11-14","Patrick Jones","New York","Technology","Accessories","Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...",59.9,2,23.96
"2015-11-14","Patrick Jones","New York","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5""",37,5,16.65
"2017-08-14","Nora Preis","California","Office Supplies","Labels","Avery File Folder Labels",5.76,2,2.8224
"2017-08-14","Nora Preis","California","Office Supplies","Art","Newell 318",16.68,6,4.3368
"2017-09-09","Sean Braxton","South Carolina","Office Supplies","Storage","Fellowes Officeware Wire Shelving",628.81,7,12.5762
"2017-09-09","Sean Braxton","South Carolina","Office Supplies","Storage","X-Rack File for Hanging Folders",56.45,5,14.677
"2017-04-01","Adam Shillingsburg","Missouri","Office Supplies","Storage","Hanging Personal Folder File",94.2,6,23.55
"2017-04-01","Adam Shillingsburg","Missouri","Office Supplies","Envelopes","Staple envelope",28.4,5,13.348
"2016-09-27","Harry Marie","Texas","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak",956.6648,7,-225.0976
"2017-10-07","Mike Gockenbach","California","Technology","Accessories","Logitech G19 Programmable Gaming Keyboard",1115.91,9,200.8638
"2017-10-07","Mike Gockenbach","California","Technology","Phones","Motorola HK250 Universal Bluetooth Headset",128.744,7,-28.9674
"2017-10-07","Mike Gockenbach","California","Technology","Phones","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92,10,26.973
"2017-01-20","Tamara Manning","California","Office Supplies","Art","Staples in misc. colors",24.2,5,7.986
"2017-01-20","Tamara Manning","California","Technology","Phones","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",359.976,3,130.4913
"2017-03-23","Bill Eplett","California","Furniture","Furnishings","DAX Natural Wood-Tone Poster Frame",211.84,8,76.2624
"2014-08-01","Ann Steele","Pennsylvania","Office Supplies","Fasteners","Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,1.917
"2015-06-07","Eleni McCrary","California","Office Supplies","Binders","3-ring staple pack",7.52,5,2.632
"2014-11-12","Joseph Airdo","California","Office Supplies","Paper","Xerox 1974",11.96,2,5.8604
"2014-11-12","Joseph Airdo","California","Furniture","Tables","Bevis Boat-Shaped Conference Table",629.064,3,31.4532
"2016-12-29","Troy Blackwell","Wisconsin","Furniture","Chairs","Global Leather & Oak Executive Chair, Burgundy",754.45,5,60.356
"2015-07-06","Paul Prost","Massachusetts","Furniture","Bookcases","Bush Mission Pointe Library",301.96,2,60.392
"2017-10-12","Michelle Lonsdale","New Mexico","Technology","Accessories","WD My Passport Ultra 2TB Portable External Hard Drive",595,5,95.2
"2017-10-12","Michelle Lonsdale","New Mexico","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements",79.872,3,29.952
"2016-05-21","Linda Cazamias","Nevada","Technology","Machines","Panasonic KX MB2061 Multifunction Printer",2396.4,10,179.73
"2017-11-09","Matt Collister","California","Office Supplies","Storage","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,2,3.178
"2017-11-09","Matt Collister","California","Technology","Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",99.99,1,43.9956
"2016-04-18","Clay Rozendal","Illinois","Office Supplies","Storage","Safco Industrial Wire Shelving",230.376,3,-48.9549
"2016-04-18","Clay Rozendal","Illinois","Office Supplies","Paper","Adams Telephone Message Books, 5 1/4� x 11�",9.664,2,3.2616
"2017-12-25","Susan Vittorini","Ohio","Technology","Accessories","Maxell 4.7GB DVD-R",158.928,7,41.7186
"2017-12-25","Susan Vittorini","Ohio","Office Supplies","Binders","Satellite Sectional Post Binders",13.023,1,-10.4184
"2017-12-25","Susan Vittorini","Ohio","Furniture","Tables","Hon Rectangular Conference Tables",273.06,2,-104.673
"2017-12-25","Susan Vittorini","Ohio","Office Supplies","Fasteners","Staples",39.312,13,12.7764
"2016-06-11","Mary Zewe","Texas","Office Supplies","Binders","Computer Printout Index Tabs",1.344,4,-2.1504
"2016-06-11","Mary Zewe","Texas","Office Supplies","Binders","GBC Wire Binding Combs",8.272,4,-13.6488
"2016-06-11","Mary Zewe","Texas","Furniture","Furnishings","Stacking Tray, Side-Loading, Legal, Smoke",12.544,7,-9.0944
"2017-05-13","Ross Baird","California","Office Supplies","Labels","Self-Adhesive Address Labels for Typewriters by Universal",58.48,8,27.4856
"2017-12-28","Harry Marie","Washington","Furniture","Furnishings","3M Hangers With Command Adhesive",7.4,2,3.034
"2014-03-25","Annie Zypern","New York","Furniture","Chairs","Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,7,65.2064
"2017-05-28","Jonathan Howell","Texas","Technology","Phones","Spigen Samsung Galaxy S5 Case Wallet",54.368,4,4.0776
"2015-11-14","Patrick Jones","Virginia","Office Supplies","Envelopes","Brown Kraft Recycled Envelopes",33.96,2,16.98
"2015-11-14","Patrick Jones","Virginia","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room",826.11,3,322.1829
"2017-07-03","Christina Anderson","New Mexico","Furniture","Furnishings","Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,114.6285
"2014-11-18","Pierre Wener","Colorado","Furniture","Tables","Bevis Rectangular Conference Tables",145.98,2,-99.2664
"2014-11-18","Pierre Wener","Colorado","Office Supplies","Paper","Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.808,4,12.5328
"2017-07-17","Shaun Weien","Florida","Furniture","Furnishings","C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7.904,2,2.1736
"2016-05-22","Art Ferguson","New Jersey","Technology","Phones","AT&T 841000 Phone",345,5,86.25
"2016-05-22","Art Ferguson","New Jersey","Furniture","Tables","Bevis 36 x 72 Conference Tables",174.286,2,-19.9184
"2016-05-22","Art Ferguson","New Jersey","Office Supplies","Appliances","Eureka Sanitaire  Commercial Upright",662.84,4,172.3384
"2016-05-22","Art Ferguson","New Jersey","Technology","Accessories","SanDisk Cruzer 32 GB USB Flash Drive",95.1,5,30.432
"2016-05-22","Art Ferguson","New Jersey","Office Supplies","Envelopes","Ampad #10 Peel & Seel Holiday Envelopes",26.88,6,12.9024
"2016-05-22","Art Ferguson","New Jersey","Technology","Phones","Digium D40 VoIP phone",257.98,2,74.8142
"2015-09-25","Anne McFarland","California","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,8.2156
"2016-10-31","Bill Donatelli","Pennsylvania","Furniture","Chairs","Hon Olson Stacker Stools",492.835,5,-14.081
"2015-09-14","Christopher Martinez","South Carolina","Office Supplies","Storage","Fellowes Officeware Wire Shelving",269.49,3,5.3898
"2016-11-05","Christopher Schild","California","Office Supplies","Binders","Cardinal Holdit Data Disk Pockets",29.12,5,9.828
"2017-03-17","Denny Blanton","New York","Office Supplies","Labels","Avery 496",18.75,5,9
"2017-03-17","Denny Blanton","New York","Technology","Phones","Cisco SPA525G2 IP Phone - Wireless",119.7,6,31.122
"2017-03-17","Denny Blanton","New York","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,3.0861
"2017-03-17","Denny Blanton","New York","Technology","Accessories","SanDisk Cruzer 32 GB USB Flash Drive",57.06,3,18.2592
"2017-03-17","Denny Blanton","New York","Technology","Accessories","Kingston Digital DataTraveler 16GB USB 2.0",71.6,8,13.604
"2017-03-17","Denny Blanton","New York","Office Supplies","Storage","Neat Ideas Personal Hanging Folder Files, Black",107.44,8,27.9344
"2017-03-17","Denny Blanton","New York","Office Supplies","Labels","Avery 486",7.31,1,3.4357
"2017-03-17","Denny Blanton","New York","Office Supplies","Art","Lumber Crayons",59.1,6,22.458
"2017-03-17","Denny Blanton","New York","Office Supplies","Storage","Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,12.0978
"2017-08-15","James Galang","New Jersey","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,25.4384
"2015-07-11","Shahid Collister","Washington","Office Supplies","Paper","Xerox 1896",29.97,3,13.4865
"2015-07-11","Shahid Collister","Washington","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,34.4232
"2017-12-03","Chuck Sachs","New York","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern",83.92,5,29.372
"2017-12-03","Chuck Sachs","New York","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal",14.624,2,5.1184
"2017-12-03","Chuck Sachs","New York","Technology","Phones","AT&T 1080 Corded phone",136.99,1,36.9873
"2017-12-03","Chuck Sachs","New York","Office Supplies","Labels","Avery 520",3.15,1,1.512
"2017-05-04","Mike Kennedy","Virginia","Office Supplies","Paper","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,1,4.0995
"2017-05-04","Mike Kennedy","Virginia","Office Supplies","Storage","Letter Size Cart",571.44,4,165.7176
"2017-05-04","Mike Kennedy","Virginia","Office Supplies","Paper","Xerox 23",32.4,5,15.552
"2017-05-04","Mike Kennedy","Virginia","Office Supplies","Storage","Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,1,4.5657
"2016-01-22","Carlos Meador","North Carolina","Furniture","Furnishings","Eldon Pizzaz Desk Accessories",14.272,8,4.2816
"2016-01-22","Carlos Meador","North Carolina","Furniture","Bookcases","Sauder Forest Hills Library, Woodland Oak Finish",451.136,4,-67.6704
"2016-01-22","Carlos Meador","North Carolina","Office Supplies","Appliances","Fellowes Mighty 8 Compact Surge Protector",64.864,4,6.4864
"2016-11-03","Phillip Flathmann","California","Furniture","Chairs","Global Deluxe High-Back Office Chair in Storm",217.584,2,-29.9178
"2016-11-03","Phillip Flathmann","California","Technology","Accessories","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",82.95,5,29.0325
"2016-11-03","Phillip Flathmann","California","Office Supplies","Labels","Avery 50",87.71,7,41.2237
"2016-11-03","Phillip Flathmann","California","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room",1101.48,4,429.5772
"2017-09-04","Greg Maxwell","California","Furniture","Tables","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",1322.352,3,-99.1764
"2014-09-13","Dan Campbell","New York","Office Supplies","Art","Newell 322",5.46,3,1.4742
"2017-06-19","Frank Olsen","Texas","Office Supplies","Supplies","Fiskars Spring-Action Scissors",11.184,1,0.8388
"2017-06-19","Frank Olsen","Texas","Office Supplies","Storage","Safco Industrial Wire Shelving",153.584,2,-32.6366
"2017-12-24","Alan Hwang","Washington","Office Supplies","Storage","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",1003.62,6,0
"2017-08-28","Kristina Nunn","Washington","Technology","Phones","Anker 24W Portable Micro USB Car Charger",35.168,4,11.4296
